7,6,733.1,457.95,32.24,108.72,0.5251,-1,-1,-1
7,5,1257.08,427.4,38.23,120.5,0.52,-1,-1,-1
7,11,653.51,450.18,71.86,186.47,0.347,-1,-1,-1
7,7,695.7,452.47,39.61,155.38,0.3248,-1,-1,-1
7,9,1307.02,421.03,41.08,128.35,0.309,-1,-1,-1
7,8,918.22,435.78,55.88,151.12,0.3051,-1,-1,-1
7,13,1833.89,479.05,57.15,161.54,0.2618,-1,-1,-1
8,2,1398.13,413.62,130.93,390.5,0.8654,-1,-1,-1
8,1,583.31,444.95,92.81,264.7,0.8565,-1,-1,-1
8,3,1506.78,428.37,97.96,346.61,0.791,-1,-1,-1
8,4,442.19,439.56,124.61,284.54,0.788,-1,-1,-1
8,6,732.85,458.47,33.24,107.66,0.5307,-1,-1,-1
8,5,1255.99,429.93,37.92,118.16,0.5035,-1,-1,-1
8,7,695.76,452.02,39.16,152.54,0.346,-1,-1,-1
8,9,1306.08,417.63,42.27,131.5,0.2982,-1,-1,-1
8,13,1834.89,477.36,69.74,170.16,0.2978,-1,-1,-1
8,11,656.01,450.11,69.74,176.34,0.2701,-1,-1,-1
9,1,583.25,445.57,90.7,264.52,0.8654,-1,-1,-1
9,4,443.2,439.31,125.43,283.7,0.8024,-1,-1,-1
9,2,1405.33,411.28,129.79,394.88,0.7885,-1,-1,-1
9,3,1497.03,428.39,109.97,345.4,0.7607,-1,-1,-1
9,6,732.54,457.49,33.5,111.81,0.5252,-1,-1,-1
9,5,1254.64,426.28,39.19,121.66,0.4507,-1,-1,-1
9,11,652.38,451.04,69.0,187.81,0.3891,-1,-1,-1
9,14,1376.13,434.64,46.82,127.83,0.3498,-1,-1,-1
9,7,697.9,454.35,36.4,141.45,0.3025,-1,-1,-1
9,9,1306.63,420.32,42.62,127.72,0.3012,-1,-1,-1
9,10,1078.96,452.68,52.13,141.67,0.278,-1,-1,-1
10,1,583.88,444.86,90.53,264.78,0.8779,-1,-1,-1
10,4,442.29,439.27,127.89,283.47,0.8064,-1,-1,-1
10,2,1413.82,407.94,123.86,391.55,0.7884,-1,-1,-1
10,3,1513.65,421.9,101.68,353.66,0.7462,-1,-1,-1
10,6,732.54,457.89,34.08,111.77,0.5454,-1,-1,-1
10,5,1254.02,428.49,40.28,119.51,0.475,-1,-1,-1
10,11,655.18,449.27,71.33,182.07,0.4491,-1,-1,-1
10,14,1376.01,433.94,54.87,126.88,0.4144,-1,-1,-1
10,9,1306.74,420.33,42.83,128.0,0.3531,-1,-1,-1
10,7,698.0,454.19,36.41,153.83,0.3415,-1,-1,-1
10,10,1079.23,456.61,52.18,137.36,0.2807,-1,-1,-1
11,1,584.34,445.53,90.15,263.74,0.8804,-1,-1,-1
11,4,442.04,439.57,128.61,284.52,0.8062,-1,-1,-1
11,3,1529.4,420.01,94.04,353.85,0.7862,-1,-1,-1
11,2,1428.76,412.64,117.0,386.81,0.7574,-1,-1,-1
11,5,1254.35,427.35,40.77,120.36,0.5237,-1,-1,-1
11,6,732.66,458.88,33.74,111.84,0.5217,-1,-1,-1
11,11,654.74,448.5,68.86,189.18,0.4119,-1,-1,-1
11,9,1306.6,420.48,42.45,127.21,0.3823,-1,-1,-1
11,7,698.53,455.31,36.13,156.68,0.3041,-1,-1,-1
11,10,1079.01,456.02,53.04,137.61,0.3028,-1,-1,-1
11,14,1377.97,437.18,51.6,121.92,0.267,-1,-1,-1
12,1,584.58,445.36,91.14,262.43,0.8711,-1,-1,-1
12,4,440.89,440.37,129.02,283.23,0.8021,-1,-1,-1
12,3,1534.96,428.42,96.9,347.32,0.7836,-1,-1,-1
12,2,1438.84,410.32,119.37,389.3,0.6924,-1,-1,-1
12,5,1253.56,425.09,41.68,122.05,0.5334,-1,-1,-1
12,6,732.42,460.06,34.46,112.49,0.5112,-1,-1,-1
12,11,659.48,448.56,66.03,184.0,0.4044,-1,-1,-1
12,9,1306.25,421.0,41.74,126.09,0.3669,-1,-1,-1
12,7,699.09,457.36,35.55,155.98,0.3083,-1,-1,-1
12,10,1096.55,448.98,37.5,111.48,0.3053,-1,-1,-1
12,13,1846.54,480.72,65.01,175.15,0.2889,-1,-1,-1
12,14,1378.34,437.92,45.92,123.53,0.2792,-1,-1,-1
13,1,584.73,445.19,90.5,263.08,0.8678,-1,-1,-1
13,4,440.01,437.69,131.58,287.46,0.83,-1,-1,-1
13,3,1529.13,426.34,122.38,360.09,0.7656,-1,-1,-1
13,2,1451.65,414.94,117.84,379.81,0.65,-1,-1,-1
13,5,1253.36,423.83,40.65,123.09,0.5046,-1,-1,-1
13,6,732.16,461.53,34.02,109.88,0.4879,-1,-1,-1
13,15,1425.36,553.78,36.81,54.84,0.4256,-1,-1,-1
13,14,1380.35,435.23,45.97,123.73,0.4165,-1,-1,-1
13,11,661.49,447.72,65.57,180.21,0.3829,-1,-1,-1
13,9,1306.03,420.33,41.97,128.47,0.3698,-1,-1,-1
13,10,1097.27,449.94,37.2,114.64,0.3348,-1,-1,-1
13,13,1846.06,476.7,67.11,179.21,0.2957,-1,-1,-1
13,7,699.87,456.26,34.72,146.58,0.2623,-1,-1,-1
14,1,583.93,445.12,90.98,263.49,0.8654,-1,-1,-1
14,4,441.12,439.17,130.2,287.49,0.8198,-1,-1,-1
14,3,1518.64,422.47,159.94,369.92,0.6916,-1,-1,-1
14,2,1453.34,408.11,115.79,390.37,0.6477,-1,-1,-1
14,5,1253.23,423.94,40.87,123.7,0.5337,-1,-1,-1
14,6,731.94,465.42,33.93,108.4,0.5161,-1,-1,-1
14,11,664.45,446.34,62.85,183.28,0.4482,-1,-1,-1
14,9,1305.98,419.59,42.06,129.74,0.3933,-1,-1,-1
14,14,1384.36,429.98,48.97,129.13,0.3303,-1,-1,-1
14,15,1430.96,553.14,40.43,58.27,0.3297,-1,-1,-1
14,10,1093.23,453.36,40.58,122.4,0.3281,-1,-1,-1
14,13,1836.72,473.7,70.0,175.37,0.284,-1,-1,-1
15,1,583.69,444.85,91.88,263.15,0.8563,-1,-1,-1
15,4,445.81,440.99,124.42,287.52,0.7996,-1,-1,-1
15,3,1550.41,423.83,164.67,371.7,0.7067,-1,-1,-1
15,2,1454.18,414.1,117.72,386.65,0.5531,-1,-1,-1
15,5,1253.53,424.56,39.65,122.62,0.503,-1,-1,-1
15,6,731.33,457.37,35.36,113.06,0.4889,-1,-1,-1
15,11,666.39,447.71,60.56,178.3,0.3804,-1,-1,-1
15,9,1306.34,417.15,41.97,131.9,0.3534,-1,-1,-1
15,10,1077.37,455.95,56.0,139.01,0.2977,-1,-1,-1
15,15,1437.04,555.2,39.19,55.99,0.2903,-1,-1,-1
16,1,584.14,444.49,92.31,265.42,0.8507,-1,-1,-1
16,4,447.61,441.68,121.67,287.71,0.7751,-1,-1,-1
16,3,1556.77,421.42,174.26,374.82,0.7635,-1,-1,-1
16,5,1253.49,424.79,39.45,122.56,0.5255,-1,-1,-1
16,2,1450.45,434.13,112.06,368.03,0.4442,-1,-1,-1
16,6,730.48,461.1,35.85,110.79,0.429,-1,-1,-1
16,14,1385.18,429.15,52.97,131.07,0.4013,-1,-1,-1
16,9,1305.45,418.49,43.17,130.86,0.3884,-1,-1,-1
16,11,663.69,447.78,61.2,188.94,0.3721,-1,-1,-1
16,10,1076.85,450.79,57.14,143.78,0.3267,-1,-1,-1
16,13,1838.05,474.2,65.7,176.67,0.2732,-1,-1,-1
16,16,807.25,479.48,37.31,70.3,0.2701,-1,-1,-1
17,1,584.36,444.9,91.81,265.76,0.8575,-1,-1,-1
17,3,1578.28,424.84,166.38,372.75,0.7984,-1,-1,-1
17,4,449.66,441.31,119.08,288.06,0.7556,-1,-1,-1
17,2,1450.93,410.86,203.11,397.44,0.7308,-1,-1,-1
17,5,1254.4,431.71,34.46,113.09,0.5015,-1,-1,-1
17,6,729.46,456.57,36.57,117.03,0.4759,-1,-1,-1
17,11,663.72,447.72,62.06,183.21,0.4048,-1,-1,-1
17,15,1450.72,555.26,38.91,58.96,0.3761,-1,-1,-1
17,9,1306.22,420.39,42.25,128.84,0.3734,-1,-1,-1
17,10,1075.22,454.37,57.68,140.74,0.3475,-1,-1,-1
18,1,584.29,445.21,92.29,266.11,0.8494,-1,-1,-1
18,3,1584.36,427.48,161.85,372.45,0.8195,-1,-1,-1
18,2,1454.56,415.26,220.48,396.79,0.7542,-1,-1,-1
18,4,452.3,444.44,115.77,286.92,0.7396,-1,-1,-1
18,5,1254.29,433.64,34.48,111.23,0.5508,-1,-1,-1
18,6,728.71,455.5,37.06,115.89,0.4677,-1,-1,-1
18,10,1077.1,452.77,55.92,141.65,0.3979,-1,-1,-1
18,11,664.24,447.91,64.18,172.1,0.3844,-1,-1,-1
18,9,1305.89,418.63,41.78,130.05,0.3547,-1,-1,-1
18,15,1459.08,557.99,38.04,56.43,0.3338,-1,-1,-1
18,13,1837.34,476.19,65.36,176.32,0.277,-1,-1,-1
18,17,1897.01,483.77,22.4,152.44,0.2624,-1,-1,-1
19,1,584.98,442.66,95.18,269.27,0.8424,-1,-1,-1
19,2,1455.49,408.23,232.12,404.3,0.8383,-1,-1,-1
19,4,452.39,443.73,115.58,287.24,0.7429,-1,-1,-1
19,3,1585.43,478.58,168.08,323.85,0.6851,-1,-1,-1
19,5,1254.42,434.58,33.59,110.71,0.5448,-1,-1,-1
19,6,723.88,455.62,42.4,119.35,0.3742,-1,-1,-1
19,10,1077.02,452.28,56.62,142.22,0.362,-1,-1,-1
19,15,1467.96,560.13,39.17,57.28,0.3522,-1,-1,-1
19,9,1305.99,418.92,41.98,130.02,0.336,-1,-1,-1
19,11,662.76,449.11,68.11,170.54,0.3297,-1,-1,-1
19,17,1897.22,485.02,22.2,150.95,0.2537,-1,-1,-1
19,13,1835.28,477.16,68.56,174.57,0.2509,-1,-1,-1
20,1,585.67,442.07,99.96,269.66,0.8568,-1,-1,-1
20,4,460.59,446.58,111.19,283.81,0.7391,-1,-1,-1
20,2,1457.86,408.23,244.22,403.08,0.7341,-1,-1,-1
20,3,1598.43,448.69,160.21,355.04,0.7089,-1,-1,-1
20,5,1254.26,434.65,33.17,110.17,0.5084,-1,-1,-1
20,6,722.82,454.12,43.6,118.83,0.4034,-1,-1,-1
20,15,1477.48,562.33,40.58,56.82,0.3642,-1,-1,-1
20,11,662.56,450.16,70.36,172.2,0.3483,-1,-1,-1
20,10,1079.03,452.68,54.37,140.39,0.3385,-1,-1,-1
20,9,1305.86,419.07,42.54,129.96,0.2949,-1,-1,-1
21,1,585.88,441.33,103.12,270.14,0.8547,-1,-1,-1
21,2,1458.5,408.94,246.65,406.36,0.7904,-1,-1,-1
21,4,460.38,446.75,112.39,283.39,0.7286,-1,-1,-1
21,3,1610.65,436.88,148.06,369.21,0.6857,-1,-1,-1
21,5,1252.93,435.04,35.33,110.16,0.5185,-1,-1,-1
21,9,1306.01,419.39,42.26,129.11,0.3499,-1,-1,-1
21,10,1078.97,454.29,54.41,138.53,0.3426,-1,-1,-1
21,11,663.23,452.63,66.38,171.95,0.3264,-1,-1,-1
21,15,1485.55,564.25,41.4,57.05,0.3177,-1,-1,-1
21,6,723.87,456.49,42.91,117.34,0.2961,-1,-1,-1
21,13,1844.98,483.83,62.84,172.32,0.2588,-1,-1,-1
22,2,1462.18,409.58,240.76,407.34,0.8434,-1,-1,-1
22,1,586.04,441.07,103.48,271.05,0.8425,-1,-1,-1
22,4,463.9,442.59,109.97,287.27,0.7408,-1,-1,-1
22,3,1629.55,428.86,128.59,372.06,0.6936,-1,-1,-1
22,5,1251.79,432.08,36.75,113.78,0.5879,-1,-1,-1
22,15,1497.57,566.31,38.83,56.64,0.3936,-1,-1,-1
22,10,1076.22,450.7,56.62,143.31,0.3378,-1,-1,-1
22,18,1418.22,460.04,48.31,98.85,0.3363,-1,-1,-1
22,9,1305.26,417.19,42.11,131.56,0.3172,-1,-1,-1
22,19,453.44,535.69,55.75,90.2,0.2917,-1,-1,-1
23,1,586.97,440.6,101.82,271.35,0.8305,-1,-1,-1
23,4,467.42,441.73,112.88,289.8,0.7676,-1,-1,-1
23,2,1464.9,408.62,225.79,399.85,0.7462,-1,-1,-1
23,3,1636.61,426.07,143.01,379.9,0.6983,-1,-1,-1
23,5,1250.6,435.12,37.08,110.58,0.6037,-1,-1,-1
23,18,1416.3,443.91,60.05,115.71,0.3931,-1,-1,-1
23,15,1508.34,568.35,41.22,53.92,0.3197,-1,-1,-1
23,19,458.98,539.41,51.54,85.63,0.3063,-1,-1,-1
23,10,1076.05,451.14,57.15,142.95,0.2964,-1,-1,-1
23,11,668.07,453.36,56.17,170.67,0.2839,-1,-1,-1
23,9,1305.37,417.97,41.77,130.85,0.2672,-1,-1,-1
24,1,586.14,442.69,98.95,272.33,0.8282,-1,-1,-1
24,2,1475.52,410.5,236.44,401.89,0.7936,-1,-1,-1
24,4,465.92,440.84,114.85,292.36,0.7851,-1,-1,-1
24,3,1646.46,421.52,130.67,378.54,0.7455,-1,-1,-1
24,5,1250.62,434.75,37.29,110.77,0.5659,-1,-1,-1
24,15,1521.38,565.15,37.84,60.27,0.3708,-1,-1,-1
24,10,1073.19,450.8,60.25,143.5,0.307,-1,-1,-1
24,19,459.06,542.42,54.52,83.12,0.2667,-1,-1,-1
24,18,1416.42,447.95,68.24,111.9,0.2629,-1,-1,-1
25,1,586.46,443.33,99.62,271.17,0.8109,-1,-1,-1
25,4,467.43,443.24,114.68,286.11,0.7982,-1,-1,-1
25,3,1651.61,419.07,136.21,382.5,0.7868,-1,-1,-1
25,2,1484.89,408.01,230.7,405.09,0.7472,-1,-1,-1
25,5,1249.09,439.46,38.11,106.0,0.5666,-1,-1,-1
25,15,1531.95,562.09,40.41,63.23,0.3722,-1,-1,-1
25,10,1095.86,446.95,39.18,140.81,0.2974,-1,-1,-1
25,9,1305.59,419.88,41.12,128.57,0.2716,-1,-1,-1
26,1,585.95,440.93,104.41,272.81,0.8127,-1,-1,-1
26,4,468.78,442.18,115.22,288.57,0.7938,-1,-1,-1
26,2,1497.11,403.8,242.98,411.38,0.7535,-1,-1,-1
26,3,1666.31,419.38,110.47,382.93,0.6711,-1,-1,-1
26,5,1249.83,441.49,37.18,103.09,0.543,-1,-1,-1
26,10,1092.46,448.13,42.62,142.93,0.3256,-1,-1,-1
26,15,1544.36,564.83,41.57,60.59,0.3188,-1,-1,-1
26,19,442.7,537.68,76.7,88.05,0.2987,-1,-1,-1
26,18,1417.37,449.97,72.43,110.04,0.2884,-1,-1,-1
26,6,718.91,458.71,53.54,109.3,0.2818,-1,-1,-1
26,20,1461.74,459.88,33.24,95.22,0.2608,-1,-1,-1
27,2,1512.4,402.55,211.72,420.02,0.8209,-1,-1,-1
27,1,588.55,441.68,101.31,272.5,0.8205,-1,-1,-1
27,4,469.18,443.55,114.3,287.12,0.7778,-1,-1,-1
27,3,1671.93,409.02,115.65,383.16,0.6657,-1,-1,-1
27,5,1249.94,441.64,36.84,102.68,0.5115,-1,-1,-1
27,18,1417.53,442.44,64.72,116.73,0.3797,-1,-1,-1
27,19,452.13,497.12,71.45,128.17,0.3498,-1,-1,-1
27,10,1096.13,447.58,39.53,142.63,0.3281,-1,-1,-1
27,20,1465.46,460.29,31.12,92.66,0.2753,-1,-1,-1
28,1,588.24,442.72,101.93,271.9,0.8245,-1,-1,-1
28,4,468.21,442.24,115.88,291.86,0.7774,-1,-1,-1
28,2,1534.65,399.71,180.84,428.23,0.7642,-1,-1,-1
28,3,1676.09,414.44,121.81,389.06,0.7078,-1,-1,-1
28,18,1420.96,440.02,61.41,119.19,0.5266,-1,-1,-1
28,5,1250.14,441.59,36.67,103.1,0.512,-1,-1,-1
28,10,1093.55,447.85,42.64,141.99,0.3905,-1,-1,-1
28,19,439.53,500.33,85.69,124.52,0.3839,-1,-1,-1
28,21,1554.02,465.8,31.73,88.05,0.2898,-1,-1,-1
28,9,1305.81,418.45,40.76,130.5,0.2681,-1,-1,-1
29,2,1557.67,399.51,158.91,422.47,0.7999,-1,-1,-1
29,1,589.47,443.29,100.86,271.64,0.7794,-1,-1,-1
29,4,473.17,441.92,111.61,290.06,0.735,-1,-1,-1
29,3,1672.49,416.88,160.78,388.52,0.6959,-1,-1,-1
29,18,1426.45,435.14,56.51,123.53,0.5694,-1,-1,-1
29,5,1249.89,441.66,36.72,103.35,0.506,-1,-1,-1
29,10,1089.89,449.14,46.26,142.78,0.4121,-1,-1,-1
29,21,1554.04,465.28,35.88,90.38,0.3988,-1,-1,-1
29,19,451.86,511.64,74.36,113.63,0.3337,-1,-1,-1
29,9,1305.93,418.78,40.82,129.88,0.2705,-1,-1,-1
30,2,1582.14,390.46,145.64,434.88,0.7923,-1,-1,-1
30,1,592.04,443.05,99.02,271.74,0.7917,-1,-1,-1
30,3,1668.86,428.88,192.43,380.0,0.7171,-1,-1,-1
30,4,478.33,440.01,107.98,292.64,0.7125,-1,-1,-1
30,18,1429.41,429.36,52.3,129.52,0.6697,-1,-1,-1
30,5,1249.78,439.38,37.49,106.13,0.5272,-1,-1,-1
30,21,1554.56,461.17,35.29,96.24,0.4557,-1,-1,-1
30,20,1476.75,455.12,28.69,81.51,0.4109,-1,-1,-1
30,10,1089.41,448.04,47.18,144.0,0.41,-1,-1,-1
30,19,450.32,499.38,77.03,126.14,0.3016,-1,-1,-1
30,13,1852.25,479.52,63.24,176.9,0.2776,-1,-1,-1
31,1,595.06,446.17,96.65,266.36,0.7832,-1,-1,-1
31,4,481.04,438.81,105.54,294.97,0.7432,-1,-1,-1
31,3,1669.31,413.88,225.46,398.66,0.7347,-1,-1,-1
31,2,1593.06,397.1,159.83,423.91,0.733,-1,-1,-1
31,18,1442.19,428.08,40.96,130.91,0.5945,-1,-1,-1
31,5,1250.06,440.8,37.49,104.19,0.58,-1,-1,-1
31,20,1479.23,451.96,31.86,85.43,0.4281,-1,-1,-1
31,10,1089.04,444.74,47.42,147.06,0.4072,-1,-1,-1
31,19,443.62,499.38,86.58,125.72,0.3666,-1,-1,-1
31,21,1554.19,463.08,33.47,94.22,0.3056,-1,-1,-1
31,6,719.56,454.44,46.44,121.09,0.296,-1,-1,-1
31,16,807.01,482.03,38.67,68.94,0.2758,-1,-1,-1
32,2,1604.61,393.08,165.86,443.78,0.8098,-1,-1,-1
32,1,599.32,442.64,96.89,271.22,0.772,-1,-1,-1
32,3,1701.01,410.75,207.16,400.63,0.75,-1,-1,-1
32,4,484.05,442.03,102.92,301.15,0.7385,-1,-1,-1
32,18,1447.12,429.36,39.12,129.15,0.5724,-1,-1,-1
32,5,1250.58,441.13,36.8,103.99,0.5612,-1,-1,-1
32,10,1089.25,445.19,47.39,147.52,0.4312,-1,-1,-1
32,19,442.72,503.8,88.41,122.4,0.376,-1,-1,-1
32,20,1483.62,446.06,33.52,90.0,0.3495,-1,-1,-1
32,6,717.91,454.97,44.82,121.06,0.2957,-1,-1,-1
33,2,1610.89,391.5,175.49,456.98,0.846,-1,-1,-1
33,4,485.57,442.46,102.0,300.18,0.7426,-1,-1,-1
33,1,602.33,444.52,94.35,271.01,0.7343,-1,-1,-1
33,5,1250.58,440.63,37.44,105.36,0.5843,-1,-1,-1
33,18,1450.3,431.78,37.12,125.92,0.5837,-1,-1,-1
33,3,1736.02,413.36,181.05,404.64,0.489,-1,-1,-1
33,19,443.59,498.9,87.93,127.42,0.4139,-1,-1,-1
33,10,1092.75,444.59,43.94,146.96,0.412,-1,-1,-1
33,20,1484.23,441.51,33.32,94.06,0.4067,-1,-1,-1
33,6,716.89,455.07,45.44,123.63,0.3112,-1,-1,-1
33,21,1555.43,451.39,33.77,106.93,0.2701,-1,-1,-1
33,13,1853.03,479.18,65.14,177.13,0.2605,-1,-1,-1
34,2,1614.53,391.44,184.61,454.12,0.8092,-1,-1,-1
34,4,481.37,442.09,105.8,302.31,0.736,-1,-1,-1
34,1,605.44,444.33,91.06,270.63,0.7171,-1,-1,-1
34,5,1250.96,441.23,37.1,104.71,0.6157,-1,-1,-1
34,18,1454.24,431.53,38.26,125.85,0.6005,-1,-1,-1
34,19,446.48,500.59,84.96,127.41,0.3733,-1,-1,-1
34,20,1487.85,443.03,33.56,95.05,0.3602,-1,-1,-1
34,10,1089.92,442.33,46.25,147.99,0.36,-1,-1,-1
34,6,715.93,455.85,43.75,125.75,0.3465,-1,-1,-1
34,11,681.03,462.63,46.82,188.17,0.2691,-1,-1,-1
35,2,1620.04,396.61,201.4,448.02,0.8441,-1,-1,-1
35,4,467.36,439.59,119.31,307.04,0.7479,-1,-1,-1
35,1,605.51,443.74,90.74,270.41,0.7369,-1,-1,-1
35,5,1251.71,439.23,36.5,106.45,0.6081,-1,-1,-1
35,18,1458.59,432.62,36.63,123.62,0.5423,-1,-1,-1
35,3,1755.31,447.68,163.97,379.99,0.5187,-1,-1,-1
35,10,1086.14,445.23,48.83,146.92,0.3871,-1,-1,-1
35,19,441.99,493.29,88.76,134.58,0.3664,-1,-1,-1
35,11,679.42,458.35,54.35,193.02,0.349,-1,-1,-1
35,6,715.65,454.62,43.03,124.28,0.3104,-1,-1,-1
35,20,1491.42,445.21,32.9,95.67,0.2729,-1,-1,-1
36,2,1625.01,399.49,232.75,459.56,0.8316,-1,-1,-1
36,4,464.11,440.87,123.42,305.11,0.7629,-1,-1,-1
36,1,606.94,444.18,88.79,269.71,0.7503,-1,-1,-1
36,18,1458.61,432.26,38.44,124.16,0.6082,-1,-1,-1
36,5,1251.6,435.9,37.16,110.51,0.5998,-1,-1,-1
36,3,1767.3,407.76,149.79,416.02,0.5948,-1,-1,-1
36,11,681.29,461.05,50.82,194.04,0.3869,-1,-1,-1
36,10,1081.15,447.93,52.25,146.17,0.3439,-1,-1,-1
36,6,715.02,454.07,43.63,124.67,0.3206,-1,-1,-1
36,19,442.07,492.48,89.93,135.01,0.3018,-1,-1,-1
37,2,1630.48,399.44,251.03,461.48,0.846,-1,-1,-1
37,1,609.89,443.93,86.54,269.69,0.7434,-1,-1,-1
37,4,491.95,443.89,96.15,294.67,0.6837,-1,-1,-1
37,18,1461.41,431.09,40.72,125.63,0.6685,-1,-1,-1
37,3,1789.86,414.81,128.98,411.44,0.6018,-1,-1,-1
37,5,1252.05,434.6,37.85,111.31,0.5916,-1,-1,-1
37,19,441.72,492.63,91.25,135.98,0.4664,-1,-1,-1
37,22,1748.72,585.73,98.73,130.8,0.4636,-1,-1,-1
37,11,682.43,460.91,54.9,193.27,0.3288,-1,-1,-1
37,9,1305.92,419.25,40.35,129.21,0.3187,-1,-1,-1
37,10,1082.6,449.2,52.1,145.72,0.288,-1,-1,-1
38,2,1631.55,399.89,278.14,470.61,0.8695,-1,-1,-1
38,1,611.17,445.26,85.63,268.72,0.7742,-1,-1,-1
38,18,1461.67,430.86,42.88,125.19,0.6768,-1,-1,-1
38,4,450.58,442.55,135.14,303.24,0.6748,-1,-1,-1
38,5,1253.75,434.85,34.97,110.89,0.5422,-1,-1,-1
38,19,447.03,496.96,87.38,133.0,0.3841,-1,-1,-1
38,9,1305.62,421.08,40.24,127.69,0.3444,-1,-1,-1
38,22,1765.9,579.77,79.66,142.03,0.3064,-1,-1,-1
38,11,683.1,456.52,54.69,199.47,0.2941,-1,-1,-1
38,10,1082.66,451.51,51.58,143.45,0.2893,-1,-1,-1
39,2,1630.81,403.6,279.96,468.64,0.8827,-1,-1,-1
39,1,612.47,445.98,85.58,267.83,0.7865,-1,-1,-1
39,4,480.52,444.17,110.13,292.25,0.6778,-1,-1,-1
39,18,1462.66,430.23,44.36,126.1,0.6273,-1,-1,-1
39,5,1254.83,433.24,35.73,112.63,0.5092,-1,-1,-1
